promise_id,party,year,page_number,manifesto_section,promise_text
INC_2014_0057,INC,2014,0,Economy & Finance,We will open up our higher education system to investment from abroad.
INC_2014_0058,INC,2014,0,Youth & Sports,We will bring the best available knowledge and teaching to our youth.
INC_2014_0059,INC,2014,0,Education,We will move our focus from 'Sarva Shiksha Abhiyan' to 'Shreshth Shiksha Abhiyan' in education.
INC_2014_0060,INC,2014,0,Education,We will strengthen the implementation of the Right to Education.
INC_2014_0061,INC,2014,0,Education,We will ensure universal enrolment in secondary education.
INC_2014_0062,INC,2014,0,Education,We will reduce drop-out rates in middle levels of education.
INC_2014_0063,INC,2014,0,Education,We will reduce drop-out rates in secondary levels of education.
INC_2014_0064,INC,2014,0,Social Justice & Minorities,We will work towards the enactment of the Communal Violence Bill at the earliest.
INC_2014_0065,INC,2014,0,SC/ST/OBC,We will ensure the passage of the Women's Reservation Bill.
INC_2014_0066,INC,2014,0,Governance & Anti-Corruption,We will initiate immediate action to formulate a Citizen's Charter for Women's Safety and Security.
INC_2014_0067,INC,2014,0,Labour & Employment,We will provide upto Rs 1 lakh as low interest loans to women through Self-Help-Groups for livelihood activities.
INC_2014_0068,INC,2014,0,SC/ST/OBC,We will enhance legal protection for the Scheduled Castes and Scheduled Tribes.
INC_2014_0069,INC,2014,0,SC/ST/OBC,We will enhance resource allocation for the Scheduled Castes and Scheduled Tribes.
INC_2014_0070,INC,2014,0,SC/ST/OBC,We will enact central legislation on the Scheduled Castes and Scheduled Tribes Sub Plans to ensure focused spending of funds on weaker sections.
INC_2014_0071,INC,2014,0,SC/ST/OBC,"We will ensure the passage of the Scheduled Castes and Scheduled Tribes (Prevention of Atrocities) Amendment Bill, 2013."
INC_2014_0072,INC,2014,0,SC/ST/OBC,"We will strongly protect the interests of the Other Backward Classes, especially those amongst them that are most deprived."
INC_2014_0073,INC,2014,0,SC/ST/OBC,We will establish a new commission to inquire into the condition of the most backward and marginalized Other Backward Class communities who have not adequately received the benefits of government programmes.
INC_2014_0074,INC,2014,0,SC/ST/OBC,We will establish a new commission that will recommend corrective measures for the most backward and marginalized Other Backward Class communities.
INC_2014_0075,INC,2014,0,Women & Child Development,We will strengthen the legal framework to protect our children.
INC_2014_0076,INC,2014,0,Women & Child Development,We will strengthen the institutional framework to protect our children.
INC_2014_0077,INC,2014,0,Labour & Employment,We will improve the working conditions of Anganwadi and related workers.
INC_2014_0078,INC,2014,0,Urban Development,We will give a major impetus to planned urbanization.
INC_2014_0079,INC,2014,0,Urban Development,We will create inclusive cities.
INC_2014_0080,INC,2014,0,Governance & Anti-Corruption,We will revamp urban governance.
INC_2014_0081,INC,2014,0,Urban Development,We will empower mayors.
INC_2014_0082,INC,2014,0,Social Justice & Minorities,We will increase low-income housing.
INC_2014_0083,INC,2014,0,Infrastructure,"We will make larger investments in urban infrastructure, especially in multi-modal transport."
INC_2014_0084,INC,2014,0,Governance & Anti-Corruption,We will accelerate governance reform.
INC_2014_0085,INC,2014,0,Other,We will accelerate legal reform.
INC_2014_0086,INC,2014,0,Other,We will accelerate judicial reform.
INC_2014_0087,INC,2014,0,Governance & Anti-Corruption,We will accelerate electoral reform.
INC_2014_0088,INC,2014,0,Governance & Anti-Corruption,We will enact the remaining anti-corruption and accountability bills that were blocked by the opposition.
INC_2014_0089,INC,2014,0,Governance & Anti-Corruption,We will ensure the immediate passage of The Right of Citizens for Time Bound Delivery of Goods and Services and Redressal of their Grievances Bill.
INC_2014_0090,INC,2014,0,Foreign Policy,We will ensure the immediate passage of the Prevention of Bribery of Foreign Public Officials and Officials of Public International Organisations Bill.
INC_2014_0091,INC,2014,0,Governance & Anti-Corruption,We will ensure the immediate passage of the Prevention of Corruption (Amendment) Bill.
INC_2014_0092,INC,2014,0,Other,We will ensure the immediate passage of The Public Procurement Bill.
INC_2014_0093,INC,2014,0,Governance & Anti-Corruption,We will ensure the immediate passage of the Judicial Standards and Accountability Bill.
INC_2014_0094,INC,2014,0,Other,We will ensure the immediate passage of the Judicial Appointments Bill.
INC_2014_0095,INC,2014,0,Other,We will implement a strategy for legal and judicial reform that will enhance quality of the judicial system.
INC_2014_0096,INC,2014,0,Other,We will implement a strategy for legal and judicial reform that will enhance responsiveness of the judicial system.
INC_2014_0097,INC,2014,0,Other,We will implement a strategy for legal and judicial reform that will enhance timeliness of the judicial system.
INC_2014_0098,INC,2014,0,Governance & Anti-Corruption,We will ensure that the recommendations of the second Administrative Reforms Commission are implemented in letter and spirit.
INC_2014_0099,INC,2014,0,Governance & Anti-Corruption,We will ensure that the recommendations of the second Administrative Reforms Commission are monitored at every step.
INC_2014_0100,INC,2014,0,Governance & Anti-Corruption,We will develop a consensus and bring about legislative amendments towards effective electoral reforms.
INC_2014_0101,INC,2014,0,Governance & Anti-Corruption,We will develop a consensus and bring about legislative amendments towards meaningful electoral reforms.
INC_2014_0102,INC,2014,0,Energy & Environment,"We are committed to a series of specific legislative, administrative and regulatory measures to protect our environment."
INC_2014_0103,INC,2014,0,Energy & Environment,We will set up a National Environmental Appraisal and Monitoring Authority (NEAMA) to conduct environmental appraisals in a time-bound and transparent manner.
INC_2014_0104,INC,2014,0,Defence & Security,"The Indian National Congress shall ensure that the process of procuring the finest, and most state-of-the-art defence equipment is carried out efficiently."
INC_2014_0105,INC,2014,0,Governance & Anti-Corruption,"The Indian National Congress shall ensure that the process of procuring the finest, and most state-of-the-art defence equipment is carried out transparently."
INC_2014_0106,INC,2014,0,Economy & Finance,The Indian National Congress shall ensure rapid development of our domestic defence industry.
INC_2014_0107,INC,2014,0,Defence & Security,We will continue to protect the interests of our defence personnel.
INC_2014_0108,INC,2014,0,Defence & Security,We will continue to advance the interests of our defence personnel.
INC_2014_0109,INC,2014,0,Defence & Security,We will continue to protect the interests of our ex-servicemen.
INC_2014_0110,INC,2014,0,Defence & Security,We will continue to advance the interests of our ex-servicemen.
INC_2014_0111,INC,2014,0,Foreign Policy,We will continue to follow an unwavering pro-India foreign policy.
INC_2014_0112,INC,2014,0,Foreign Policy,We will enhance bilateral relationships with our neighbours.
INC_2014_0113,INC,2014,0,Other,We will enhance bilateral relationships with friendly nations.
INC_2014_0114,INC,2014,0,Other,We will enhance commercial ties.
INC_2014_0115,INC,2014,0,Foreign Policy,We will strive to mobilize support for permanent membership in the United Nations Security Council.
INC_2014_0116,INC,2014,0,Labour & Employment,We will enforce Minimum Wage laws.
INC_2014_0117,INC,2014,0,Labour & Employment,We will provide Pension cover.
INC_2014_0118,INC,2014,0,Other,We will provide life cover.
INC_2014_0119,INC,2014,0,Social Justice & Minorities,We will provide disability cover.
INC_2014_0120,INC,2014,0,Health,We will provide health benefits.
INC_2014_0121,INC,2014,0,Women & Child Development,We will provide maternity benefits.
INC_2014_0122,INC,2014,0,Health,We will provide free medicine.
INC_2014_0123,INC,2014,0,Other,We will provide old age protection.
INC_2014_0124,INC,2014,0,Labour & Employment,We will provide Provident Fund.
INC_2014_0125,INC,2014,0,Labour & Employment,We will provide employment injury benefit.
INC_2014_0126,INC,2014,0,Social Justice & Minorities,We will provide housing.
INC_2014_0127,INC,2014,0,Education,We will provide education schemes for children.
INC_2014_0128,INC,2014,0,Other,We will provide old age homes.
INC_2014_0129,INC,2014,0,Energy & Environment,We will create a working environment that enables all workers to carry out work without harassment.
INC_2014_0130,INC,2014,0,Other,We will ensure humane working conditions.
INC_2014_0131,INC,2014,0,Other,We will strengthen collective bargaining.
INC_2014_0132,INC,2014,0,Labour & Employment,We will implement programmes for upgrading skills including use of improved technology.
INC_2014_0133,INC,2014,0,Other,We will implement programmes for upgrading income including use of improved technology.
INC_2014_0134,INC,2014,0,Economy & Finance,We will achieve the target of fiscal deficit of 3% of Gross Domestic Product (GDP) by 2016-17.
INC_2014_0135,INC,2014,0,Economy & Finance,We will remain below a fiscal deficit of 3% of GDP always.
INC_2014_0136,INC,2014,0,Infrastructure,We will rebuild our infrastructure.
INC_2014_0137,INC,2014,0,Infrastructure,We will add a huge quantity of new infrastructure.
INC_2014_0138,INC,2014,0,Governance & Anti-Corruption,The Public Private Partnership (PPP) model must be made more transparent.
INC_2014_0139,INC,2014,0,Other,The Public Private Partnership (PPP) model must be made more competitive.
INC_2014_0140,INC,2014,0,Other,The Public Private Partnership (PPP) model must be more widely used.
INC_2014_0141,INC,2014,0,Economy & Finance,New financing structures will be created for long term funds.
INC_2014_0142,INC,2014,0,Economy & Finance,New financing structures will be created for pooling of investments.
INC_2014_0143,INC,2014,0,Economy & Finance,We will focus on manufacturing.
INC_2014_0144,INC,2014,0,Economy & Finance,We will focus especially on manufacturing for export.
INC_2014_0145,INC,2014,0,Economy & Finance,We will waive or rebate all Central taxes which go into an exported product.
INC_2014_0146,INC,2014,0,Economy & Finance,We will waive or rebate all State taxes which go into an exported product.
INC_2014_0147,INC,2014,0,Economy & Finance,We will introduce a minimum tariff protection so that there is an incentive to manufacture goods in India rather than import them into India.
INC_2014_0148,INC,2014,0,Economy & Finance,We will immediately implement the recommendations of the Financial Sector Legislative Reforms Commission that require no change in legislation.
INC_2014_0149,INC,2014,0,Economy & Finance,We will draw a timetable for passing legislation for the other recommendations of the Financial Sector Legislative Reforms Commission.
INC_2014_0150,INC,2014,0,Economy & Finance,We will choose the subsidies that are absolutely necessary.
INC_2014_0151,INC,2014,0,Economy & Finance,We will give subsidies only to the absolutely deserving.
INC_2014_0152,INC,2014,0,Economy & Finance,We will use saved money from rationalized subsidies to expand health.
INC_2014_0153,INC,2014,0,Economy & Finance,We will use saved money from rationalized subsidies to expand education.
INC_2014_0154,INC,2014,0,Economy & Finance,We will use saved money from rationalized subsidies to expand infrastructure.
INC_2014_0155,INC,2014,0,Economy & Finance,We will introduce the Goods and Services Tax (GST) Bills in Parliament within 1 year.
INC_2014_0156,INC,2014,0,Economy & Finance,We will ensure the Goods and Services Tax (GST) Bills are enacted within 1 year.
INC_2014_0157,INC,2014,0,Economy & Finance,We will use the increased aggregate revenue from GST to fund extra investment in infrastructure.
INC_2014_0158,INC,2014,0,Economy & Finance,We will use the increased aggregate revenue from GST to fund extra investment in health.
INC_2014_0159,INC,2014,0,Economy & Finance,We will use the increased aggregate revenue from GST to fund extra investment in education.
INC_2014_0160,INC,2014,0,Economy & Finance,We will ensure that we are on track to pass a new Direct Tax Code Bill in the first year of the new Lok Sabha.
INC_2014_0161,INC,2014,0,Labour & Employment,We will announce a detailed Jobs Agenda to ensure that we create 10 crore new jobs for our youth.
INC_2014_0162,INC,2014,0,Labour & Employment,We will announce a detailed Jobs Agenda to ensure that we create 10 crore entrepreneurship opportunities for our youth.
INC_2014_0163,INC,2014,0,Economy & Finance,We will amend the Fiscal Responsibility and Budget Management (FRBM) Act to codify a credible commitment of the government to achieve fiscal deficit of 3% of GDP by 2016-17.
INC_2014_0164,INC,2014,0,Economy & Finance,We will amend the Fiscal Responsibility and Budget Management (FRBM) Act to codify a credible commitment of the government to stay below a fiscal deficit of 3% of GDP always.
INC_2014_0165,INC,2014,0,Economy & Finance,We will set up an independent National Fiscal Responsibility Council that will submit an annual report to the Parliament on the progress made in achieving our fiscal commitments.
INC_2014_0166,INC,2014,0,Economy & Finance,"We will set up a National Investment Facilitation Authority with the mandate of identifying delayed projects and resolving inter-ministerial issues to enable rapid and transparent approvals to large projects, especially in the infrastructure sector."
INC_2014_0167,INC,2014,0,Energy & Environment,We will bring a Bill to set up a National Environmental Appraisal and Monitoring Authority to conduct rigorous and time-bound environmental appraisals.
INC_2014_0168,INC,2014,0,Energy & Environment,We will bring a Bill to set up a National Environmental Appraisal and Monitoring Authority to recommend environmental clearances where appropriate in a time-bound and transparent manner.
INC_2014_0169,INC,2014,0,Governance & Anti-Corruption,"We will set up a Regulatory Reform Task Force for a review of all regulatory processes of central government ministries with the intent of repealing unnecessary processes, streamlining the regulatory structures and improving ease of doing business in India."
INC_2014_0170,INC,2014,0,Economy & Finance,We will put out a clear policy on tax treatment of foreign firms.
INC_2014_0171,INC,2014,0,Economy & Finance,We will put out a clear policy on tax treatment of Merger & Acquisitions (M&A) transactions.
INC_2014_0172,INC,2014,0,Economy & Finance,We will ensure that taxes are paid by multinational/foreign entities in the jurisdiction in which the profits are earned.
INC_2014_0173,INC,2014,0,Economy & Finance,"We will lay out a clear roadmap for dealing with immediate issues of public sector banks, including recapitalisation."
INC_2014_0174,INC,2014,0,Economy & Finance,"We will lay out a clear roadmap for dealing with immediate issues of public sector banks, including Non-Performing Assets (NPAs)."
INC_2014_0175,INC,2014,0,Economy & Finance,"We will lay out a clear roadmap for dealing with immediate issues of public sector banks, including operational autonomy."
INC_2014_0176,INC,2014,0,Economy & Finance,"We will lay out a clear roadmap for dealing with immediate issues of public sector banks, including human resource development."
INC_2014_0177,INC,2014,0,Economy & Finance,"We will lay out a clear roadmap for dealing with immediate issues of public sector banks, including succession planning in each bank."
INC_2014_0178,INC,2014,0,Economy & Finance,We will implement the recommendations of the Financial Sector Legislative Reforms Commission that require no change in legislation.
INC_2014_0179,INC,2014,0,Economy & Finance,We will lay out a timeline for passing required legislation based on the recommendations of the Financial Sector Legislative Reforms Commission.
INC_2014_0180,INC,2014,0,Economy & Finance,The Indian National Congress is committed to creation of industrial corridors.
INC_2014_0181,INC,2014,0,Urban Development,We will create 100 new urban clusters around existing small and emerging cities.
INC_2014_0182,INC,2014,0,Economy & Finance,We will link 100 new urban clusters with power facilities to scale existing economic activities.
INC_2014_0183,INC,2014,0,Economy & Finance,We will link 100 new urban clusters with transport facilities to scale existing economic activities.
INC_2014_0184,INC,2014,0,Economy & Finance,We will increase India's investment rate to 38%.
INC_2014_0185,INC,2014,0,Other,We will improve India's 'Ease of Doing Business' ranking from the current 134 to 75 within 5 years.
INC_2014_0186,INC,2014,0,Other,We will streamline the process for starting a business.
INC_2014_0187,INC,2014,0,Other,We will streamline the process for getting various permits.
INC_2014_0188,INC,2014,0,Economy & Finance,We will ease access to credit.
INC_2014_0189,INC,2014,0,Economy & Finance,We will streamline the tax enforcement system.
INC_2014_0190,INC,2014,0,Other,We will implement various other interventions to improve India's 'Ease of Doing Business' ranking.
INC_2014_0191,INC,2014,0,Economy & Finance,We will create an enhanced framework to promote exports.
INC_2014_0192,INC,2014,0,Economy & Finance,We will waive off all Central taxes that go into exported products.
INC_2014_0193,INC,2014,0,Economy & Finance,We will waive off all State taxes that go into exported products.
INC_2014_0194,INC,2014,0,Economy & Finance,We will put minimum tariff protection so that there is an incentive to manufacture goods in India rather than import them.
INC_2014_0195,INC,2014,0,Labour & Employment,We commit to increasing the resources at the disposal of the National Skills Development Agency.
INC_2014_0196,INC,2014,0,Labour & Employment,We commit to enhancing the mandate of the National Skills Development Agency.
INC_2014_0197,INC,2014,0,Labour & Employment,"We will reform the Apprentice Act, 1961."
INC_2014_0198,INC,2014,0,Infrastructure,The Standard Training Assessment and Reward (STAR) Scheme will be better funded.
INC_2014_0199,INC,2014,0,Labour & Employment,A robust monitoring system will be put in place to track the manner in which skills are imparted and certifications given at the ground level under the STAR scheme.
INC_2014_0200,INC,2014,0,Education,We will complete the programme to convert 200 existing educational institutions into community colleges within 5 years.
INC_2014_0201,INC,2014,0,Economy & Finance,The Indian National Congress is committed to the creation of new Industrial Training Institutes (ITIs).
INC_2014_0202,INC,2014,0,Economy & Finance,The Indian National Congress is committed to upgrading existing Industrial Training Institutes (ITIs).
INC_2014_0203,INC,2014,0,Economy & Finance,We will introduce incentives for Public Private Partnership in Industrial Training Institutes (ITIs).
INC_2014_0204,INC,2014,0,Economy & Finance,We will engage world class expertise for Industrial Training Institutes (ITIs).
INC_2014_0205,INC,2014,0,Health,The Indian National Congress will ensure health insurance for workers.
INC_2014_0206,INC,2014,0,Labour & Employment,The Indian National Congress will ensure pension cover for workers.
INC_2014_0207,INC,2014,0,Labour & Employment,The Indian National Congress is committed to the strictest implementation of the Contract Labour (Regulation and Abolition) Act of 1970.
INC_2014_0208,INC,2014,0,Economy & Finance,We will focus specially on labour working in hazardous industries.
INC_2014_0209,INC,2014,0,Labour & Employment,"All migrant labour will be covered under the Aadhaar programme in the next one year, through a special campaign."
INC_2014_0210,INC,2014,0,Labour & Employment,"The special needs of labour working in plantations, particularly those relating to housing, will be addressed through ongoing programmes."
INC_2014_0211,INC,2014,0,Labour & Employment,"The Unorganised Workers' Social Security Act, 2008 will be implemented in letter and spirit."
INC_2014_0212,INC,2014,0,Defence & Security,We will set up a Commission to explore the possibility of bringing all Labour Laws under one comprehensive Law.
INC_2014_0213,INC,2014,0,Health,"We now pledge to enact a Right to Health to ensure that all people obtain easily accessible, quality health services, based on a combination of public provision and social insurance."
INC_2014_0214,INC,2014,0,Health,"We will provide for 5 state of the art mobile health care vans in every district, equipped with x-ray and other equipment."
INC_2014_0215,INC,2014,0,Health,"We will provide health care check ups through mobile health care vans, including mammography."
INC_2014_0216,INC,2014,0,Health,"We will provide health care check ups through mobile health care vans, including blood tests."
INC_2014_0217,INC,2014,0,Other,The Indian National Congress will expand the Rashtriya Swasthya Bima Yojana to enable access to a continuum of comprehensive primary care.
INC_2014_0218,INC,2014,0,Other,The Indian National Congress will expand the Rashtriya Swasthya Bima Yojana to enable access to a continuum of comprehensive secondary care.
INC_2014_0219,INC,2014,0,Other,The Indian National Congress will expand the Rashtriya Swasthya Bima Yojana to enable access to a continuum of comprehensive tertiary care.
INC_2014_0220,INC,2014,0,Other,The Indian National Congress commits itself to increasing the Institutional Delivery Rate.
INC_2014_0221,INC,2014,0,Other,We aim to reduce the Infant Mortality Rate drastically.
INC_2014_0222,INC,2014,0,Women & Child Development,We aim to reduce the Maternal Mortality Ratio drastically.
INC_2014_0223,INC,2014,0,Education,We will endeavour to provide a functional toilet in every school.
INC_2014_0224,INC,2014,0,Health,We will endeavour to provide a functional toilet in every household.
INC_2014_0225,INC,2014,0,Other,We aim to reduce new HIV infections further.
INC_2014_0226,INC,2014,0,Other,We aim to provide comprehensive care and support to all persons living with HIV/AIDS.
INC_2014_0227,INC,2014,0,Women & Child Development,"We will launch focused intervention to improve the Child Sex Ratio, within an overall ""National Strategy for Care and Protection of the Girl Child"" from birth to adolescence."
INC_2014_0228,INC,2014,0,Health,Health and Family Welfare Programmes will be strengthened to achieve a Total Fertility Rate (TFR) of 2.1 between 2017 and 2020.
INC_2014_0229,INC,2014,0,Health,Particular attention will be paid to regions which still have a high TFR (above 2.5) in Health and Family Welfare Programmes.
INC_2014_0230,INC,2014,0,Other,Our goal is to ensure universal coverage of routine immunization through campaigns in districts throughout the country.
INC_2014_0231,INC,2014,0,Other,Our goal is to ensure universal coverage of routine immunization through effective monitoring in districts throughout the country.
INC_2014_0232,INC,2014,0,Health,"We will work to strengthen the primary health workforce including Accredited Social Health Activists (ASHAs), Auxiliary Nurse Midwives (ANMs), Male Multipurpose Workers (MMWs), Anganwadi Workers (AWWs) and Community Health Officers."
INC_2014_0233,INC,2014,0,Health,We will work to fill the current vacancies in the primary health workforce.
INC_2014_0234,INC,2014,0,Health,We will work to improve the competencies of the primary health workforce through nationwide capacity building programmes linked to the National Health Mission.
INC_2014_0235,INC,2014,0,Health,We will create 60 lakh new jobs in the health sector by 2020 by training healthcare professionals.
INC_2014_0236,INC,2014,0,Health,"We will create 60 lakh new jobs in the health sector by 2020 by expanding the current teaching programmes for healthcare professionals, particularly in the public sector institutions."
INC_2014_0237,INC,2014,0,Health,We will start a three-year Diploma Course in Public Health.
INC_2014_0238,INC,2014,0,Health,Primary health care infrastructure will be strengthened right upto the point of the community health centre.
INC_2014_0239,INC,2014,0,Health,Continuity of care would be assured in primary healthcare.
INC_2014_0240,INC,2014,0,SC/ST/OBC,"The Indian National Congress is committed to finding a way forward for introducing reservation in education for economically weaker sections of all communities without in any way affecting existing reservations for Scheduled Castes, Scheduled Tribes and Other Backward Classes."
INC_2014_0241,INC,2014,0,SC/ST/OBC,"The Indian National Congress is committed to finding a way forward for introducing reservation in employment for economically weaker sections of all communities without in any way affecting existing reservations for Scheduled Castes, Scheduled Tribes and Other Backward Classes."
INC_2014_0242,INC,2014,0,SC/ST/OBC,We now pledge to enact central legislation on the Scheduled Castes and Scheduled Tribes Sub Plans.
